time,bus_voltage_V,current_mA,power_mW,State
12/26/2023 12:01,5.197,511,2660,idle
12/26/2023 12:01,5.189,619,4160,idle
12/26/2023 12:01,5.197,510,2780,idle
12/26/2023 12:01,5.185,649,3480,idle
12/26/2023 12:01,5.197,530,2680,idle
12/26/2023 12:01,5.185,679,3280,idle
12/26/2023 12:01,5.197,525,2660,idle
12/26/2023 12:01,5.193,597,3120,idle
12/26/2023 12:01,5.193,547,2860,idle
12/26/2023 12:01,5.185,684,3580,idle
12/26/2023 12:01,5.197,508,2660,idle
12/26/2023 12:01,5.193,546,2920,idle
12/26/2023 12:01,5.201,435,2300,idle
12/26/2023 12:01,5.197,532,2660,idle
12/26/2023 12:01,5.197,545,2820,idle
12/26/2023 12:01,5.201,513,2660,idle
12/26/2023 12:01,5.201,442,2220,idle
12/26/2023 12:01,5.201,442,2300,idle
12/26/2023 12:01,5.197,509,2780,idle
12/26/2023 12:01,5.197,544,2820,idle
12/26/2023 12:01,5.197,537,2660,idle
12/26/2023 12:01,5.201,510,2660,idle
12/26/2023 12:01,5.197,510,2660,idle
12/26/2023 12:01,5.197,512,2660,idle
12/26/2023 12:01,5.197,514,2680,idle
12/26/2023 12:01,5.197,515,2820,idle
12/26/2023 12:01,5.197,508,2660,idle
12/26/2023 12:01,5.197,537,2620,idle
12/26/2023 12:01,5.197,510,2660,idle
12/26/2023 12:01,5.197,511,2660,idle
12/26/2023 12:01,5.197,513,2680,idle
12/26/2023 12:01,5.201,421,2300,idle
12/26/2023 12:01,5.205,421,2420,idle
12/26/2023 12:01,5.201,436,2220,idle
12/26/2023 12:01,5.197,535,2620,idle
12/26/2023 12:01,5.201,511,2660,idle
12/26/2023 12:01,5.197,514,2660,idle
12/26/2023 12:01,5.197,508,2720,idle
12/26/2023 12:01,5.197,510,2620,idle
12/26/2023 12:01,5.197,513,2780,idle
12/26/2023 12:01,5.197,513,2620,idle
12/26/2023 12:01,5.197,541,2660,idle
12/26/2023 12:01,5.201,509,2660,idle
12/26/2023 12:01,5.197,509,2660,idle
12/26/2023 12:01,5.197,510,2660,idle
12/26/2023 12:01,5.197,513,2660,idle
12/26/2023 12:01,5.201,469,2420,idle
12/26/2023 12:01,5.197,508,2660,idle
12/26/2023 12:01,5.197,535,2860,idle
12/26/2023 12:01,5.205,436,2260,idle
12/26/2023 12:01,5.193,649,3140,idle
12/26/2023 12:01,5.197,516,2660,idle
12/26/2023 12:01,5.197,512,2660,idle
12/26/2023 12:01,5.201,514,2780,idle
12/26/2023 12:01,5.197,517,2680,idle
12/26/2023 12:01,5.197,519,2860,idle
12/26/2023 12:01,5.197,512,2660,idle
12/26/2023 12:01,5.197,574,3220,idle
12/26/2023 12:02,5.205,431,2260,idle
12/26/2023 12:02,5.197,510,2620,idle
12/26/2023 12:02,5.197,510,2580,idle
12/26/2023 12:02,5.201,515,2680,idle
12/26/2023 12:02,5.197,555,3020,idle
12/26/2023 12:02,5.201,508,2660,idle
12/26/2023 12:02,5.197,551,2720,idle
12/26/2023 12:02,5.197,509,2680,idle
12/26/2023 12:02,5.201,437,2300,idle
12/26/2023 12:02,5.201,480,2500,idle
12/26/2023 12:02,5.205,435,2300,idle
12/26/2023 12:02,5.201,437,2460,idle
12/26/2023 12:02,5.201,471,2300,idle
12/26/2023 12:02,5.201,461,2260,idle
12/26/2023 12:02,5.205,433,2260,idle
12/26/2023 12:02,5.197,511,2620,idle
12/26/2023 12:02,5.201,509,2660,idle
12/26/2023 12:02,5.201,435,2260,idle
12/26/2023 12:02,5.193,495,2880,idle
12/26/2023 12:02,5.197,493,2660,idle
12/26/2023 12:02,5.197,562,2760,idle
12/26/2023 12:02,5.201,440,2260,idle
12/26/2023 12:02,5.205,436,2300,idle
12/26/2023 12:02,5.205,439,2300,idle
12/26/2023 12:02,5.205,435,2260,idle
12/26/2023 12:02,5.205,442,2580,idle
12/26/2023 12:02,5.205,442,2300,idle
12/26/2023 12:02,5.205,461,2260,idle
12/26/2023 12:02,5.201,506,2660,idle
12/26/2023 12:02,5.197,507,2620,idle
12/26/2023 12:02,5.201,440,2300,idle
12/26/2023 12:02,5.201,436,2260,idle
12/26/2023 12:02,5.205,438,2400,idle
12/26/2023 12:02,5.201,433,2260,idle
12/26/2023 12:02,5.201,468,2300,idle
12/26/2023 12:02,5.201,451,2400,idle
12/26/2023 12:02,5.205,503,2300,idle
12/26/2023 12:02,5.197,434,2300,idle
12/26/2023 12:02,5.201,439,2300,idle
12/26/2023 12:02,5.201,434,2420,idle
12/26/2023 12:02,5.201,435,2260,idle
12/26/2023 12:02,5.201,471,2980,idle
12/26/2023 12:02,5.205,436,2260,idle
12/26/2023 12:02,5.205,436,2260,idle
12/26/2023 12:02,5.205,433,2300,idle
12/26/2023 12:02,5.205,433,2260,idle
12/26/2023 12:02,5.197,503,2880,idle
12/26/2023 12:02,5.197,508,2580,idle
12/26/2023 12:02,5.197,527,2760,idle
12/26/2023 12:02,5.197,509,2660,idle
12/26/2023 12:02,5.201,439,2260,idle
12/26/2023 12:02,5.205,437,2220,idle
12/26/2023 12:02,5.197,524,2720,idle
12/26/2023 12:02,5.197,513,2920,idle
12/26/2023 12:02,5.201,433,2260,idle
12/26/2023 12:02,5.205,461,2400,idle
12/26/2023 12:02,5.197,488,2660,idle
12/26/2023 12:02,5.205,439,2300,idle
12/26/2023 12:03,5.201,480,2460,idle
12/26/2023 12:03,5.201,436,2660,idle
12/26/2023 12:03,5.201,440,2300,idle
12/26/2023 12:03,5.189,666,3380,idle
12/26/2023 12:03,5.197,537,2660,idle
12/26/2023 12:03,5.189,568,3020,idle
12/26/2023 12:03,5.201,426,2360,idle
12/26/2023 12:03,5.193,586,2940,idle
12/26/2023 12:03,5.201,436,2260,idle
12/26/2023 12:03,5.189,586,3040,idle
12/26/2023 12:03,5.197,610,2980,idle
12/26/2023 12:03,5.201,477,2260,idle
12/26/2023 12:03,5.189,593,3800,idle
12/26/2023 12:03,5.201,438,2400,idle
12/26/2023 12:03,5.201,441,2300,idle
12/26/2023 12:03,5.205,436,2300,idle
12/26/2023 12:03,5.201,479,2500,idle
12/26/2023 12:03,5.201,439,2260,idle
12/26/2023 12:03,5.197,533,2620,idle
12/26/2023 12:03,5.201,506,2620,idle
12/26/2023 12:03,5.197,505,2620,idle
12/26/2023 12:03,5.201,488,2460,idle
12/26/2023 12:03,5.201,442,2300,idle
12/26/2023 12:03,5.201,509,2780,idle
12/26/2023 12:03,5.197,514,2680,idle
12/26/2023 12:03,5.201,462,2320,idle
12/26/2023 12:03,5.201,438,2300,idle
12/26/2023 12:03,5.201,436,2300,idle
12/26/2023 12:03,5.201,433,2260,idle
12/26/2023 12:03,5.193,544,2820,idle
12/26/2023 12:03,5.193,514,2820,idle
12/26/2023 12:03,5.201,432,2260,idle
12/26/2023 12:03,5.201,446,2400,idle
12/26/2023 12:03,5.205,436,2220,idle
12/26/2023 12:03,5.197,535,2580,idle
12/26/2023 12:03,5.197,511,2660,idle
12/26/2023 12:03,5.189,552,2880,idle
12/26/2023 12:03,5.205,445,2320,idle
12/26/2023 12:03,5.201,435,2300,idle
12/26/2023 12:03,5.197,506,2780,idle
12/26/2023 12:03,5.197,515,2660,idle
12/26/2023 12:03,5.205,465,2260,idle
12/26/2023 12:03,5.201,509,2660,idle
12/26/2023 12:03,5.201,432,2260,idle
12/26/2023 12:03,5.201,432,2260,idle
12/26/2023 12:03,5.205,439,2300,idle
12/26/2023 12:03,5.201,435,2400,idle
12/26/2023 12:03,5.201,433,2260,idle
12/26/2023 12:03,5.197,539,2620,idle
12/26/2023 12:03,5.193,661,3180,idle
12/26/2023 12:03,5.201,421,2260,idle
12/26/2023 12:03,5.201,430,2300,idle
12/26/2023 12:03,5.201,438,2260,idle
12/26/2023 12:03,5.197,516,2780,idle
12/26/2023 12:03,5.197,554,2880,idle
12/26/2023 12:03,5.205,461,2260,idle
12/26/2023 12:03,5.205,435,2260,idle
12/26/2023 12:03,5.201,435,2260,idle
12/26/2023 12:04,5.201,437,2260,idle
12/26/2023 12:04,5.201,439,2260,idle
12/26/2023 12:04,5.201,443,2420,idle
12/26/2023 12:04,5.201,443,2300,idle
12/26/2023 12:04,5.197,537,2620,idle
12/26/2023 12:04,5.197,506,2660,idle
12/26/2023 12:04,5.205,443,2300,idle
12/26/2023 12:04,5.205,433,2260,idle
12/26/2023 12:04,5.205,435,2260,idle
12/26/2023 12:04,5.205,445,2420,idle
12/26/2023 12:04,5.205,434,2260,idle
12/26/2023 12:04,5.201,459,2300,idle
12/26/2023 12:04,5.201,431,2260,idle
12/26/2023 12:04,5.205,459,2260,idle
12/26/2023 12:04,5.201,439,2300,idle
12/26/2023 12:04,5.205,435,2620,idle
12/26/2023 12:04,5.205,434,2300,idle
12/26/2023 12:04,5.201,441,2300,idle
12/26/2023 12:04,5.205,436,2420,idle
12/26/2023 12:04,5.197,504,2680,idle
12/26/2023 12:04,5.197,535,2720,idle
12/26/2023 12:04,5.205,437,2200,idle
12/26/2023 12:04,5.193,546,2820,idle
12/26/2023 12:04,5.197,511,2660,idle
12/26/2023 12:04,5.201,507,2780,idle
12/26/2023 12:04,5.197,509,2780,idle
12/26/2023 12:04,5.197,509,2660,idle
12/26/2023 12:04,5.197,564,2660,idle
12/26/2023 12:04,5.197,513,2680,idle
12/26/2023 12:04,5.201,439,2300,idle
12/26/2023 12:04,5.201,465,2420,idle
12/26/2023 12:04,5.197,508,2660,idle
12/26/2023 12:04,5.197,505,2780,idle
12/26/2023 12:04,5.205,442,2300,idle
12/26/2023 12:04,5.201,467,2300,idle
12/26/2023 12:04,5.201,442,2300,idle
12/26/2023 12:04,5.205,433,2260,idle
12/26/2023 12:04,5.205,423,2260,idle
12/26/2023 12:04,5.197,509,2660,idle
12/26/2023 12:04,5.201,433,2420,idle
12/26/2023 12:04,5.205,441,2300,idle
12/26/2023 12:04,5.201,539,2680,idle
12/26/2023 12:04,5.197,514,2660,idle
12/26/2023 12:04,5.201,436,2260,idle
12/26/2023 12:04,5.201,433,2260,idle
12/26/2023 12:04,5.201,583,2820,idle
12/26/2023 12:04,5.205,436,2420,idle
12/26/2023 12:04,5.205,440,2260,idle
12/26/2023 12:04,5.193,506,2620,idle
12/26/2023 12:04,5.197,510,2660,idle
12/26/2023 12:04,5.197,478,2500,idle
12/26/2023 12:04,5.205,441,2260,idle
12/26/2023 12:04,5.205,436,2260,idle
12/26/2023 12:04,5.197,508,2760,idle
12/26/2023 12:04,5.197,508,2620,idle
12/26/2023 12:04,5.201,438,2300,idle
12/26/2023 12:04,5.201,441,2300,idle
12/26/2023 12:04,5.205,441,2260,idle
12/26/2023 12:05,5.197,474,2360,idle
12/26/2023 12:05,5.205,435,2260,idle
12/26/2023 12:05,5.205,462,2400,idle
12/26/2023 12:05,5.205,442,2300,idle
12/26/2023 12:05,5.201,444,2300,idle
12/26/2023 12:05,5.185,670,3440,idle
12/26/2023 12:05,5.197,443,2320,idle
12/26/2023 12:05,5.193,593,3020,idle
12/26/2023 12:05,5.197,508,2760,idle
12/26/2023 12:05,5.197,600,3940,idle
12/26/2023 12:05,5.189,594,3040,idle
12/26/2023 12:05,5.205,461,2260,idle
12/26/2023 12:05,5.193,479,2500,idle
12/26/2023 12:05,5.205,436,2260,idle
12/26/2023 12:05,5.205,433,2260,idle
12/26/2023 12:05,5.201,436,2260,idle
12/26/2023 12:05,5.201,446,2460,idle
12/26/2023 12:05,5.201,431,2300,idle
12/26/2023 12:05,5.205,462,2260,idle
12/26/2023 12:05,5.197,508,2660,idle
12/26/2023 12:05,5.197,510,2660,idle
12/26/2023 12:05,5.201,439,2300,idle
12/26/2023 12:05,5.201,436,2300,idle
12/26/2023 12:05,5.201,439,2460,idle
12/26/2023 12:05,5.201,496,2660,idle
12/26/2023 12:05,5.197,530,2620,idle
12/26/2023 12:05,5.201,442,2300,idle
12/26/2023 12:05,5.201,434,2300,idle
12/26/2023 12:05,5.201,435,2460,idle
12/26/2023 12:05,5.205,512,2300,idle
12/26/2023 12:05,5.201,440,2420,idle
12/26/2023 12:05,5.201,469,2420,idle
12/26/2023 12:05,5.205,485,2300,idle
12/26/2023 12:05,5.197,508,2660,idle
12/26/2023 12:05,5.197,517,2660,idle
12/26/2023 12:05,5.205,435,2220,idle
12/26/2023 12:05,5.205,441,2300,idle
12/26/2023 12:05,5.201,441,2420,idle
12/26/2023 12:05,5.197,500,2580,idle
12/26/2023 12:05,5.201,493,2420,idle
12/26/2023 12:05,5.201,436,2260,idle
12/26/2023 12:05,5.197,533,2780,idle
12/26/2023 12:05,5.205,438,2300,idle
12/26/2023 12:05,5.205,435,2300,idle
12/26/2023 12:05,5.201,442,2420,idle
12/26/2023 12:05,5.201,450,2320,idle
12/26/2023 12:05,5.201,480,2360,idle
12/26/2023 12:05,5.201,436,2260,idle
12/26/2023 12:05,5.197,509,2620,idle
12/26/2023 12:05,5.197,510,2660,idle
12/26/2023 12:05,5.205,435,2300,idle
12/26/2023 12:05,5.205,449,2560,idle
12/26/2023 12:05,5.205,435,2660,idle
12/26/2023 12:05,5.205,466,2220,idle
12/26/2023 12:05,5.201,434,2320,idle
12/26/2023 12:05,5.201,436,2260,idle
12/26/2023 12:05,5.201,434,2260,idle
12/26/2023 12:05,5.205,433,2260,idle
12/26/2023 12:05,5.197,506,2780,idle
12/26/2023 12:06,5.193,513,2660,idle
12/26/2023 12:06,5.201,462,2300,idle
12/26/2023 12:06,5.201,438,2260,idle
12/26/2023 12:06,5.205,434,2260,idle
12/26/2023 12:06,5.201,447,2320,idle
12/26/2023 12:06,5.205,431,2260,idle
12/26/2023 12:06,5.201,433,2400,idle
12/26/2023 12:06,5.201,439,2300,idle
12/26/2023 12:06,5.205,433,2260,idle
12/26/2023 12:06,5.201,440,2320,idle
12/26/2023 12:06,5.205,443,2260,idle
12/26/2023 12:06,5.201,424,2260,idle
12/26/2023 12:06,5.205,426,2300,idle
12/26/2023 12:06,5.201,434,2360,idle
12/26/2023 12:06,5.205,434,2260,idle
12/26/2023 12:06,5.201,436,2260,idle
12/26/2023 12:06,5.201,450,2360,idle
12/26/2023 12:06,5.201,433,2260,idle
12/26/2023 12:06,5.197,509,2660,idle
12/26/2023 12:06,5.197,531,2760,idle
12/26/2023 12:06,5.201,438,2400,idle
12/26/2023 12:06,5.201,434,2260,idle
12/26/2023 12:06,5.201,448,2320,idle
12/26/2023 12:06,5.197,512,2680,idle
12/26/2023 12:06,5.197,515,2680,idle
12/26/2023 12:06,5.201,488,2300,idle
12/26/2023 12:06,5.201,437,2260,idle
12/26/2023 12:06,5.205,434,2320,idle
12/26/2023 12:06,5.197,505,2660,idle
12/26/2023 12:06,5.193,576,2680,idle
12/26/2023 12:06,5.201,501,2620,idle
12/26/2023 12:06,5.201,473,2260,idle
12/26/2023 12:06,5.205,435,2300,idle
12/26/2023 12:06,5.197,508,2620,idle
12/26/2023 12:06,5.197,510,2660,idle
12/26/2023 12:06,5.201,444,2300,idle
12/26/2023 12:06,5.201,569,2820,idle
12/26/2023 12:06,5.205,438,2300,idle
12/26/2023 12:06,5.201,444,2300,idle
12/26/2023 12:06,5.197,540,2780,idle
12/26/2023 12:06,5.197,512,2660,idle
12/26/2023 12:06,5.201,554,2880,idle
12/26/2023 12:06,5.201,436,2260,idle
12/26/2023 12:06,5.201,462,2260,idle
12/26/2023 12:06,5.201,435,2260,idle
12/26/2023 12:06,5.201,436,2300,idle
12/26/2023 12:06,5.201,446,2300,idle
12/26/2023 12:06,5.197,510,2660,idle
12/26/2023 12:06,5.197,509,2660,idle
12/26/2023 12:06,5.201,432,2260,idle
12/26/2023 12:06,5.201,463,2260,idle
12/26/2023 12:06,5.205,436,2260,idle
12/26/2023 12:06,5.205,435,2220,idle
12/26/2023 12:06,5.201,478,2260,idle
12/26/2023 12:06,5.201,434,2260,idle
12/26/2023 12:06,5.205,435,2260,idle
12/26/2023 12:06,5.201,438,2320,idle
12/26/2023 12:06,5.197,521,2620,idle
12/26/2023 12:07,5.201,511,2580,idle
12/26/2023 12:07,5.201,436,2200,idle
12/26/2023 12:07,5.201,436,2260,idle
12/26/2023 12:07,5.201,439,2300,idle
12/26/2023 12:07,5.201,441,2300,idle
12/26/2023 12:07,5.201,442,2300,idle
12/26/2023 12:07,5.201,475,2260,idle
12/26/2023 12:07,5.189,589,3640,idle
12/26/2023 12:07,5.201,434,2260,idle
12/26/2023 12:07,5.189,592,3140,idle
12/26/2023 12:07,5.205,434,2260,idle
12/26/2023 12:07,5.201,443,2300,idle
12/26/2023 12:07,5.205,440,2300,idle
12/26/2023 12:07,5.201,462,2260,idle
12/26/2023 12:07,5.201,443,2320,idle
12/26/2023 12:07,5.201,434,2260,idle
12/26/2023 12:07,5.201,449,2300,idle
12/26/2023 12:07,5.201,422,2260,idle
12/26/2023 12:07,5.201,423,2460,idle
12/26/2023 12:07,5.189,659,3440,idle
12/26/2023 12:07,5.193,649,3140,idle
12/26/2023 12:07,5.193,550,2820,idle
12/26/2023 12:07,5.201,433,2260,idle
12/26/2023 12:07,5.193,585,3040,idle
12/26/2023 12:07,5.197,516,2680,idle
12/26/2023 12:07,5.189,596,3080,idle
12/26/2023 12:07,5.201,438,2300,idle
12/26/2023 12:07,5.201,480,2320,idle
12/26/2023 12:07,5.201,437,2260,idle
12/26/2023 12:07,5.205,434,2260,idle
12/26/2023 12:07,5.205,439,2300,idle
12/26/2023 12:07,5.201,441,2260,idle
12/26/2023 12:07,5.193,514,2620,idle
12/26/2023 12:07,5.197,504,2620,idle
12/26/2023 12:07,5.197,563,2660,idle
12/26/2023 12:07,5.197,473,2300,idle
12/26/2023 12:07,5.201,439,2300,idle
12/26/2023 12:07,5.201,445,2320,idle
12/26/2023 12:07,5.201,434,2300,idle
12/26/2023 12:07,5.201,434,2420,idle
12/26/2023 12:07,5.201,483,2500,idle
12/26/2023 12:07,5.205,473,2260,idle
12/26/2023 12:07,5.205,437,2260,idle
12/26/2023 12:07,5.201,441,2300,idle
12/26/2023 12:07,5.205,435,2300,idle
12/26/2023 12:07,5.205,435,2220,idle
12/26/2023 12:07,5.201,440,2400,idle
12/26/2023 12:07,5.201,435,2260,idle
12/26/2023 12:07,5.197,564,2780,idle
12/26/2023 12:07,5.197,508,2660,idle
12/26/2023 12:07,5.201,438,2260,idle
12/26/2023 12:07,5.201,436,2260,idle
12/26/2023 12:07,5.201,434,2300,idle
12/26/2023 12:07,5.201,435,2400,idle
12/26/2023 12:07,5.201,434,2300,idle
12/26/2023 12:07,5.205,528,2260,idle
12/26/2023 12:07,5.197,435,2260,idle
12/26/2023 12:07,5.201,464,2260,idle
12/26/2023 12:08,5.201,441,2260,idle
12/26/2023 12:08,5.201,449,2320,idle
12/26/2023 12:08,5.201,437,2400,idle
12/26/2023 12:08,5.201,440,2260,idle
12/26/2023 12:08,5.197,463,2260,idle
12/26/2023 12:08,5.205,428,2300,idle
12/26/2023 12:08,5.205,424,2200,idle
12/26/2023 12:08,5.201,438,2200,idle
12/26/2023 12:08,5.201,435,2200,idle
12/26/2023 12:08,5.201,438,2520,idle
12/26/2023 12:08,5.205,436,2260,idle
12/26/2023 12:08,5.201,460,2260,idle
12/26/2023 12:08,5.201,436,2260,idle
12/26/2023 12:08,5.201,435,2260,idle
12/26/2023 12:08,5.205,437,2300,idle
12/26/2023 12:08,5.201,442,2300,idle
12/26/2023 12:08,5.197,506,2820,idle
12/26/2023 12:08,5.201,437,2300,idle
12/26/2023 12:08,5.201,434,2260,idle
12/26/2023 12:08,5.197,507,2660,idle
12/26/2023 12:08,5.197,511,2660,idle
12/26/2023 12:08,5.205,436,2260,idle
12/26/2023 12:08,5.201,445,2320,idle
12/26/2023 12:08,5.201,463,2400,idle
12/26/2023 12:08,5.197,503,2660,idle
12/26/2023 12:08,5.197,501,2620,idle
12/26/2023 12:08,5.205,436,2300,idle
12/26/2023 12:08,5.201,439,2300,idle
12/26/2023 12:08,5.197,476,2500,idle
12/26/2023 12:08,5.201,436,2260,idle
12/26/2023 12:08,5.201,462,2300,idle
12/26/2023 12:08,5.201,455,2360,idle
12/26/2023 12:08,5.201,450,2300,idle
12/26/2023 12:08,5.201,435,2260,idle
12/26/2023 12:08,5.205,440,2300,idle
12/26/2023 12:08,5.205,439,2400,idle
12/26/2023 12:08,5.197,506,2620,idle
12/26/2023 12:08,5.197,517,2660,idle
12/26/2023 12:08,5.197,506,2620,idle
12/26/2023 12:08,5.201,463,2300,idle
12/26/2023 12:08,5.201,435,2260,idle
12/26/2023 12:08,5.201,465,2260,idle
12/26/2023 12:08,5.201,432,2360,idle
12/26/2023 12:08,5.205,428,2260,idle
12/26/2023 12:08,5.201,444,2620,idle
12/26/2023 12:08,5.205,448,2320,idle
12/26/2023 12:08,5.201,461,2260,idle
12/26/2023 12:08,5.197,511,2620,idle
12/26/2023 12:08,5.197,526,2720,idle
12/26/2023 12:08,5.193,549,2860,idle
12/26/2023 12:08,5.201,431,2220,idle
12/26/2023 12:08,5.205,431,2400,idle
12/26/2023 12:08,5.201,429,2260,idle
12/26/2023 12:08,5.201,466,2220,idle
12/26/2023 12:08,5.205,438,2220,idle
12/26/2023 12:08,5.201,439,2300,idle
12/26/2023 12:08,5.201,443,2300,idle
12/26/2023 12:08,5.205,437,2420,idle
12/26/2023 12:09,5.205,437,2400,idle
12/26/2023 12:09,5.205,433,2260,idle
12/26/2023 12:09,5.205,473,2580,idle
12/26/2023 12:09,5.201,435,2260,idle
12/26/2023 12:09,5.201,500,2580,idle
12/26/2023 12:09,5.201,430,2260,idle
12/26/2023 12:09,5.205,429,2260,idle
12/26/2023 12:09,5.201,435,2400,idle
12/26/2023 12:09,5.205,439,2260,idle
12/26/2023 12:09,5.201,435,2260,idle
12/26/2023 12:09,5.201,502,2260,idle
12/26/2023 12:09,5.189,589,3020,idle
12/26/2023 12:09,5.197,473,2720,idle
12/26/2023 12:09,5.189,582,3040,idle
12/26/2023 12:09,5.201,437,2560,idle
12/26/2023 12:09,5.193,750,3040,idle
12/26/2023 12:09,5.205,435,2220,idle
12/26/2023 12:09,5.201,440,2300,idle
12/26/2023 12:09,5.201,435,2260,idle
12/26/2023 12:09,5.193,561,2920,idle
12/26/2023 12:09,5.197,513,2660,idle
12/26/2023 12:09,5.201,458,2400,idle
12/26/2023 12:09,5.205,433,2260,idle
12/26/2023 12:09,5.201,434,2260,idle
12/26/2023 12:09,5.197,555,2860,idle
12/26/2023 12:09,5.197,508,2680,idle
12/26/2023 12:09,5.205,436,2260,idle
12/26/2023 12:09,5.201,433,2260,idle
12/26/2023 12:09,5.205,460,2400,idle
12/26/2023 12:09,5.201,481,2500,idle
12/26/2023 12:09,5.201,432,2260,idle
12/26/2023 12:09,5.197,501,2620,idle
12/26/2023 12:09,5.197,514,2620,idle
12/26/2023 12:09,5.201,447,2320,idle
12/26/2023 12:09,5.201,507,2260,idle
12/26/2023 12:09,5.197,499,2320,idle
12/26/2023 12:09,5.197,508,2660,idle
12/26/2023 12:09,5.197,512,2660,idle
12/26/2023 12:09,5.205,428,2260,idle
12/26/2023 12:09,5.201,431,2260,idle
12/26/2023 12:09,5.201,436,2220,idle
12/26/2023 12:09,5.201,432,2220,idle
12/26/2023 12:09,5.205,459,2220,idle
12/26/2023 12:09,5.201,434,2260,idle
12/26/2023 12:09,5.201,450,2260,idle
12/26/2023 12:09,5.197,509,2660,idle
12/26/2023 12:09,5.197,509,2620,idle
12/26/2023 12:09,5.201,434,2260,idle
12/26/2023 12:09,5.197,511,2660,idle
12/26/2023 12:09,5.193,550,2680,idle
12/26/2023 12:09,5.201,463,2420,idle
12/26/2023 12:09,5.205,438,2320,idle
12/26/2023 12:09,5.201,432,2260,idle
12/26/2023 12:09,5.201,439,2260,idle
12/26/2023 12:09,5.205,435,2260,idle
12/26/2023 12:09,5.201,434,2260,idle
12/26/2023 12:09,5.201,452,2260,idle
12/26/2023 12:09,5.201,427,2300,idle
12/26/2023 12:10,5.197,537,2780,idle
12/26/2023 12:10,5.197,504,2560,idle
12/26/2023 12:10,5.205,435,2220,idle
12/26/2023 12:10,5.205,433,2260,idle
12/26/2023 12:10,5.205,439,2260,idle
12/26/2023 12:10,5.201,440,2420,idle
12/26/2023 12:10,5.201,438,2300,idle
12/26/2023 12:10,5.201,460,2260,idle
12/26/2023 12:10,5.197,526,2820,idle
12/26/2023 12:10,5.205,436,2260,idle
12/26/2023 12:10,5.201,433,2260,idle
12/26/2023 12:10,5.205,441,2300,idle
12/26/2023 12:10,5.201,436,2360,idle
12/26/2023 12:10,5.201,438,2260,idle
12/26/2023 12:10,5.201,464,2300,idle
12/26/2023 12:10,5.201,487,3020,idle
12/26/2023 12:10,5.201,435,2260,idle
12/26/2023 12:10,5.205,436,2300,idle
12/26/2023 12:10,5.201,432,2300,idle
12/26/2023 12:10,5.201,427,2400,idle
12/26/2023 12:10,5.197,530,2760,idle
12/26/2023 12:10,5.193,536,2680,idle
12/26/2023 12:10,5.201,442,2300,idle
12/26/2023 12:10,5.205,433,2300,idle
12/26/2023 12:10,5.201,434,2260,idle
12/26/2023 12:10,5.197,506,2620,idle
12/26/2023 12:10,5.197,513,2860,idle
12/26/2023 12:10,5.201,434,2260,idle
12/26/2023 12:10,5.205,465,2220,idle
12/26/2023 12:10,5.205,440,2300,idle
12/26/2023 12:10,5.205,435,2220,idle
12/26/2023 12:10,5.201,440,2260,idle
12/26/2023 12:10,5.201,431,2260,idle
12/26/2023 12:10,5.201,434,2400,idle
12/26/2023 12:10,5.201,505,2620,idle
12/26/2023 12:10,5.197,533,2660,idle
12/26/2023 12:10,5.201,442,2300,idle
12/26/2023 12:10,5.201,442,2300,idle
12/26/2023 12:10,5.205,433,2300,idle
12/26/2023 12:10,5.205,444,2320,idle
12/26/2023 12:10,5.205,440,2400,idle
12/26/2023 12:10,5.201,434,2260,idle
12/26/2023 12:10,5.201,461,2260,idle
12/26/2023 12:10,5.205,432,2360,idle
12/26/2023 12:10,5.201,427,2260,idle
12/26/2023 12:10,5.201,434,2320,idle
12/26/2023 12:10,5.205,432,2200,idle
12/26/2023 12:10,5.205,440,2720,idle
12/26/2023 12:10,5.201,431,2220,idle
12/26/2023 12:10,5.197,537,2660,idle
12/26/2023 12:10,5.197,508,2660,idle
12/26/2023 12:10,5.201,468,2300,idle
12/26/2023 12:10,5.205,440,2300,idle
12/26/2023 12:10,5.201,449,2320,idle
12/26/2023 12:10,5.201,434,2400,idle
12/26/2023 12:10,5.201,433,2260,idle
12/26/2023 12:10,5.205,458,2260,idle
12/26/2023 12:10,5.201,432,2260,idle
12/26/2023 12:11,5.201,438,2260,idle
12/26/2023 12:11,5.193,540,2820,idle
12/26/2023 12:11,5.197,509,2660,idle
12/26/2023 12:11,5.205,444,2420,idle
12/26/2023 12:11,5.197,495,2580,idle
12/26/2023 12:11,5.205,451,2260,idle
12/26/2023 12:11,5.201,422,2260,idle
12/26/2023 12:11,5.201,435,2200,idle
